Date,Open,High,Low,Close,Volume,RSI,MACD,Bollinger_High,Bollinger_Low,Volatility_20
2018.03.22,20727.0,20761.4,20627.0,20661.4,153712,54.62926339103789,85.44015053597468,21079.420721982013,20369.04927801798,182.20643086164145
2018.03.23,20641.5,20738.5,20623.9,20720.9,126716,57.798190373929216,82.33391850174667,21072.994918429624,20399.955081570373,172.63107567712828
2018.03.24,20739.7,20793.9,20701.6,20755.8,154503,59.581433086415615,81.74602823558962,21073.522273825245,20418.027726174758,168.13080394981176
2018.03.26,20761.1,20857.8,20687.9,20784.5,158195,61.039395162321156,82.64331046882216,21077.399435182815,20422.320564817186,168.02418497588292
2018.03.27,20756.8,21091.2,20604.1,20938.6,191396,67.76329693858253,94.69738275447526,21093.599993324642,20419.460006675356,172.9132581442856
2018.03.28,20957.6,21210.3,20800.1,21052.8,184919,71.66589099746592,112.17225553948083,21112.044849318372,20410.56515068163,179.9257463071287
2018.03.29,21074.8,21293.3,20940.0,21158.5,168035,74.71679443760863,133.01698771531665,21131.868072804864,20398.731927195135,188.04545363168293
2018.03.30,21168.9,21298.0,21128.6,21257.7,163468,77.1982600376623,155.74585779364497,21182.289004176557,20368.49099582345,208.73478488507456
2018.04.02,21256.8,21521.3,21037.6,21302.1,154317,78.22823290568289,175.32037585736543,21252.644097915298,20331.195902084706,236.34647537252786
2018.04.03,21276.3,21333.9,21238.4,21296.0,168793,77.70888305522566,188.17197404566832,21325.179357416586,20304.30064258341,261.84986538083695
2018.04.04,21269.2,21282.7,21241.9,21255.3,162540,74.1707168904026,192.84975639780532,21384.02217064946,20304.75782935054,276.8254625875339
2018.04.05,21250.1,21337.7,21123.5,21211.1,139451,70.42080480575292,190.79104164352248,21418.59948048505,20340.43051951495,276.54450346136656
2018.04.06,21216.0,21274.3,21110.3,21168.6,178868,66.91748669192837,183.61351821331846,21435.082825578927,20392.037174421075,267.53556458112917
2018.04.07,21168.8,21194.1,21148.2,21173.5,139993,67.12057951575966,176.28852386528524,21445.631644212557,20447.53835578744,256.0055268214126
2018.04.09,21193.5,21196.7,21158.4,21161.6,140966,66.05993514828668,167.5912944032607,21454.64592757252,20495.394072427473,246.04290939408622
2018.04.10,21197.2,21272.5,21139.2,21214.6,123745,68.45111221807883,163.09527366346083,21474.4206096481,20526.209390351898,243.21104605054242
2018.04.11,21219.1,21256.8,21207.8,21245.5,126949,69.78756049847009,160.17907195947555,21495.65031897215,20555.129681027855,241.23845355504267
2018.04.12,21285.7,21467.1,21100.8,21282.2,153689,71.34041331572763,158.99653134285472,21515.359778807902,20590.71022119209,237.16760734473456
2018.04.13,21292.0,21302.6,21257.4,21268.0,146724,69.84457672094177,155.1253495908859,21526.330612875085,20633.489387124908,229.0089423672146
2018.04.14,21231.8,21401.2,21059.0,21228.4,128722,65.7069494787905,147.1655878240599,21519.545070028056,20694.164929971943,211.7055389846463
2018.04.16,21257.0,21332.7,21093.0,21168.7,154520,59.94177929707215,134.48981335918143,21491.13292871636,20773.30707128364,184.11844757323345
2018.04.17,21191.5,21256.0,21090.7,21155.2,124506,58.68779318515419,121.94908050653612,21459.22357348376,20848.646426516243,156.60973376664663
2018.04.18,21161.7,21286.0,20996.1,21120.5,137971,55.47529349403746,107.96589573017263,21417.91852268069,20926.421477319313,126.06633216364762
2018.04.19,21113.9,21172.9,21091.4,21150.4,124130,57.627603099681316,98.16521368908434,21361.024928176976,21019.905071823025,87.49539702138838
2018.04.20,21146.1,21419.1,20967.2,21240.2,145884,63.356721910171686,96.53145751799093,21331.990964347344,21079.099035652653,64.86541106445418
2018.04.21,21224.5,21523.6,21027.9,21326.9,131561,67.87319820566816,101.0676148481216,21335.510371579167,21102.989628420833,59.640312222800524
2018.04.23,21315.6,21471.0,21292.3,21447.7,188052,72.88747108760855,113.10628381220886,21383.309049461288,21084.11095053871,76.7426931198998
2018.04.24,21488.0,21602.9,21452.8,21567.6,181519,76.76396743999236,130.81400127623783,21458.013280247018,21040.396719752986,107.11638763478439
2018.04.25,21576.3,21725.1,21461.3,21610.1,160954,77.96652737899683,146.58712463094707,21525.64469410745,21003.56530589255,133.9105375945875
2018.04.26,21606.3,21713.5,21437.1,21544.3,153454,71.77313862890784,152.02547341733225,21565.071943926276,20988.968056073718,147.7675293722038
2018.04.27,21566.5,21670.2,21415.2,21518.9,177550,69.47876191154585,152.52759313980278,21596.608074305663,20983.79192569434,157.18402557085366
2018.04.28,21480.7,21604.6,21329.6,21453.5,153668,63.82159302747222,145.96569157604245,21614.378241999308,20990.26175800069,160.08250044052073
2018.04.30,21488.9,21588.2,21316.8,21416.1,137340,60.77409047247506,136.1776981391813,21624.17965858536,21005.21034141464,158.76228000552084
2018.05.01,21402.6,21668.8,21166.4,21432.5,172439,61.6391024623846,128.26542182096819,21634.073363406016,21021.216636593977,157.19443365972901
2018.05.02,21437.6,21571.6,21336.7,21470.6,123109,63.64487008619326,123.64394696400632,21645.612057204526,21040.577942795477,155.1879759141746
2018.05.03,21510.4,21543.1,21506.7,21539.4,147188,67.00031278238609,124.10240458930639,21667.33915110787,21051.33084889213,158.0027956945207
2018.05.04,21548.3,21612.6,21522.9,21587.2,179856,69.13196913633756,126.8604280326108,21694.997743101547,21057.84225689845,163.42693393916647
2018.05.05,21593.7,21696.8,21535.3,21638.4,130596,71.27254796374581,131.65990021146717,21729.15419500489,21059.305804995118,171.81248683227875
2018.05.07,21645.5,21757.0,21591.1,21702.6,177912,73.73231434018292,139.0411402352256,21771.08962929001,21060.830370709988,182.17765591778942
2018.05.08,21715.5,21974.1,21559.8,21818.4,183241,77.47822623750858,152.47725546483343,21830.157145296987,21060.76285470301,197.34547159183344
2018.05.09,21829.2,21896.5,21785.9,21853.2,134212,78.47179720309042,164.04256220638126,21881.22908612211,21078.14091387789,205.98776988455097
2018.05.10,21888.9,21972.8,21771.3,21855.2,165772,78.53041848547463,171.39381321806286,21919.01389223951,21110.356107760486,207.41634528015422
2018.05.11,21870.6,21970.5,21769.7,21869.6,166482,78.97434817095883,176.3488524640452,21941.994990476735,21162.285009523264,199.99139034074793
2018.05.12,21867.4,21986.2,21804.2,21923.1,136811,80.58090320644047,182.48913845489733,21966.620073799837,21214.929926200166,192.80445472823857
2018.05.14,21933.3,22013.8,21923.1,22003.6,153554,82.72037793243909,191.64190795251852,22009.64968069041,21248.24031930959,195.29738046292724
2018.05.15,21972.6,22154.3,21945.4,22127.1,189128,85.3813543913936,206.48077969051155,22081.166472304656,21256.74352769534,211.46002353286474
2018.05.16,22101.4,22286.4,22069.1,22254.2,175684,87.51263601377588,225.89265037195582,22180.581880326783,21237.978119673222,241.77276325615304
2018.05.17,22247.5,22365.7,22207.2,22325.3,158845,88.52084882395647,244.19890061670594,22284.06895146576,21210.26104853424,275.4259156764236
2018.05.18,22282.5,22331.3,22276.0,22324.7,169043,88.45594432575399,255.7106476675326,22371.207241840617,21194.582758159384,301.79781219757996
2018.05.19,22359.1,22415.4,22224.2,22280.5,127684,83.59347040902503,258.2898153265269,22435.195066450728,21204.214933549276,315.73974205094953
2018.05.21,22283.9,22306.8,22198.8,22221.7,174250,77.49079699506015,252.67645875933886,22477.831364136095,21231.858635863908,319.585261623935
2018.05.22,22189.2,22273.3,22041.7,22125.8,183725,68.68379631597459,237.74888357126838,22493.48884030391,21283.431159696087,310.3732462694994
2018.05.23,22148.1,22166.5,22102.5,22121.0,142114,68.26559337245118,222.96119493592414,22495.789988353554,21351.62001164645,293.47340680181526
2018.05.24,22159.7,22205.9,22069.4,22115.5,136869,67.75650878423679,208.3957842394484,22488.62513659349,21427.084863406515,272.2793350390991
2018.05.25,22100.7,22213.1,21981.7,22094.1,177464,65.70340123739783,192.9021344431858,22472.82589539335,21505.234104606647,248.18205775061733
2018.05.26,22068.1,22152.8,21917.4,22002.1,174871,57.62002393381315,171.2258887686985,22449.79303052301,21574.53696947699,224.49844279113432
2018.05.28,22023.1,22040.8,21898.5,21916.2,142315,51.27672344829348,145.43936137394485,22423.78419047345,21633.445809526547,202.7175174183873
2018.05.29,21899.0,21967.2,21742.6,21810.7,187590,44.759389382706125,115.16285858461924,22404.52505360056,21669.93494639944,188.4183869110657
2018.05.30,21823.2,21954.8,21587.1,21718.7,152234,39.98648242091354,82.79052325298835,22402.452191004264,21673.617808995736,186.94207454902767
2018.05.31,21750.8,21804.1,21548.7,21602.0,137870,34.90230561879088,47.17469901022196,22428.100266752775,21626.329733247225,205.64980267911412
2018.06.01,21640.7,21713.3,21409.0,21481.6,174583,30.58200721951343,9.128401395402761,22469.94946226999,21547.320537730007,236.6493258964068
2018.06.02,21472.5,21589.7,21295.5,21412.7,161516,28.41442343436347,-26.28027509934691,22512.981476529792,21460.03852347021,270.0741689549367
2018.06.04,21407.9,21497.8,21286.6,21376.4,125598,27.31592873756601,-56.61835183911535,22550.452587489614,21373.247412510384,301.94675637282575
2018.06.05,21359.3,21439.3,21250.9,21330.8,151623,25.958308191673325,-83.37988373677945,22582.07291909943,21282.39708090057,333.35981868004063
2018.06.06,21302.5,21425.8,21157.2,21280.5,126359,24.51115649109262,-107.4092334145862,22603.889080472618,21188.27091952738,363.09839698710334
2018.06.07,21287.5,21466.4,21089.9,21268.8,174011,24.173573090882286,-125.94494346512147,22602.597383273845,21103.732616726156,384.45070079527403
2018.06.08,21239.1,21439.1,21060.1,21260.1,145753,23.909871591937133,-139.7259705022625,22571.539392771043,21035.380607228955,394.0164148329003
2018.06.09,21277.2,21382.7,20996.9,21102.4,155368,19.712235754701325,-161.51080968518363,22528.96914071214,20955.66085928786,403.54505947440305
2018.06.11,21102.8,21132.4,20930.4,20960.0,151687,16.837668639013856,-188.0976687637085,22483.25833040658,20864.901669593415,415.0997249867811
2018.06.12,21000.1,21010.4,20858.2,20868.5,151583,15.2943248874561,-214.08341113276765,22434.789156932373,20772.170843067626,426.45259945138747
2018.06.13,20868.7,20895.3,20787.5,20814.2,158957,14.447972847723221,-236.33453793322406,22381.28996915451,20684.92003084549,435.10970845827177
2018.06.14,20839.0,20889.3,20785.3,20835.6,173633,16.41118630628442,-249.3673633417493,22322.888131132204,20614.30186886779,438.24312943834303
2018.06.15,20832.0,21234.8,20584.7,20987.4,190970,28.87869345583472,-244.62707141576175,22235.413350392817,20588.416649607185,422.44574024043186
2018.06.16,21004.0,21178.9,20949.6,21124.5,133158,37.88919542508147,-227.18864245476288,22127.76935659833,20596.960643401664,392.6441502307773
2018.06.18,21155.2,21306.2,21073.9,21224.9,160255,43.53126290407167,-202.9278944943835,22008.093541619583,20629.716458380422,353.54626210341365
2018.06.19,21217.9,21388.8,21214.2,21385.1,185696,51.15555889031891,-168.82813020070535,21903.440431985302,20672.6695680147,315.68606570274477
2018.06.20,21359.8,21500.1,21335.9,21476.1,128523,54.882085714366156,-132.9285640993803,21818.24680006293,20713.853199937068,283.27098147763155
2018.06.21,21516.7,21660.6,21380.8,21524.7,154164,56.77864760303721,-99.41034491344908,21759.839151625725,20743.660848374275,260.6442352486521
2018.06.22,21506.7,21703.1,21383.0,21579.5,141813,58.877705032362755,-67.64524048101521,21730.419870992046,20759.160129007956,249.12286738187228
2018.06.23,21552.9,21687.2,21542.3,21676.6,133493,62.365386282674606,-34.24129552134764,21746.066880604983,20750.973119395017,255.23616432410458
2018.06.25,21659.1,21692.3,21642.5,21675.8,133700,62.31849071366341,-7.7437170427292585,21780.555707197866,20735.90429280214,267.9474341612871
2018.06.26,21646.8,21816.7,21483.5,21653.4,141404,60.93680089182138,11.317846916790586,21816.803607144768,20723.72639285523,280.3683897546516
2018.06.27,21691.5,21835.2,21469.6,21613.2,176691,58.43291848897225,22.916304754966404,21847.270163381236,20716.939836618763,289.923611490908
2018.06.28,21609.8,21616.4,21568.4,21575.0,165457,56.075016854946725,28.694967679410183,21873.53739347226,20715.092606527738,297.1348183727439
2018.06.29,21616.7,21721.3,21408.8,21513.4,134799,52.40282914789316,27.98144184893681,21892.916245047047,20719.00375495295,301.10220051972965
2018.06.30,21473.7,21579.0,21330.3,21435.5,125699,48.11191766060777,20.88928979544289,21903.633352646193,20724.95664735381,302.32419593425936
2018.07.02,21459.1,21469.5,21374.8,21385.3,160020,45.52492608931546,11.090147419679852,21910.11743596393,20730.99256403607,302.43914825079156
2018.07.03,21379.1,21497.4,21229.5,21347.8,123756,43.63731466351713,0.2949202316085575,21913.86870876873,20751.781291231273,298.0691334059936
2018.07.04,21372.0,21389.1,21348.4,21365.4,153389,44.794262159036954,-6.762251157699211,21908.415474950918,20797.774525049084,284.8733928846438
2018.07.05,21363.5,21463.3,21210.0,21309.8,147086,41.8702804544263,-16.649638985130878,21884.906801460984,20865.413198539016,261.49459167180987
2018.07.06,21342.8,21375.5,21286.7,21319.4,157609,42.5673755871318,-23.44061646832779,21841.98102907718,20958.858970922825,226.5160284788139
2018.07.07,21355.8,21446.5,21277.3,21368.1,181781,46.098683647649324,-24.60915305524395,21785.576964962245,21068.51303503776,183.92301729090713
2018.07.09,21368.8,21554.8,21165.9,21351.8,178881,45.09916979504926,-26.54451188481471,21744.751415551156,21145.778584448843,153.63328954953363
2018.07.10,21321.3,21360.8,21233.5,21273.0,160503,40.52467507064557,-34.04435698621819,21726.23816687318,21179.141833126818,140.32724873223134
2018.07.11,21254.5,21348.9,21182.6,21277.0,180262,40.85264075152713,-39.213245803715836,21720.996324610318,21189.59367538968,136.30190358526858
2018.07.12,21239.1,21405.6,21028.2,21194.7,160690,36.40456704802348,-49.38131258889189,21733.579022730195,21157.970977269808,147.6403484821003
2018.07.13,21159.4,21181.0,21025.5,21047.1,161122,30.079156736763068,-68.55935565318578,21759.877045888097,21088.772954111904,172.13456753953642
2018.07.14,21026.8,21149.6,20817.4,20940.2,146043,26.489283784713663,-91.33122009782528,21787.578213407694,21002.621786592303,201.33707531067722
2018.07.16,20905.6,20928.0,20888.9,20911.3,156378,25.59976678582042,-110.4370259151583,21797.104804065857,20926.27519593414,223.36308157448448
2018.07.17,20945.6,20990.6,20884.3,20929.3,121406,27.238635691199747,-122.71152305506257,21773.279384653633,20875.370615346368,230.30873986416958
2018.07.18,20955.3,21072.9,20921.6,21039.2,142571,36.44391418245204,-122.16292083641383,21727.305029667823,20857.684970332175,223.05283885434537
2018.07.19,21035.0,21198.3,21032.4,21195.7,173592,46.7711583735226,-107.85660376098895,21673.08024623848,20866.13975376152,206.97586917557447
2018.07.20,21215.5,21556.2,21003.3,21344.0,154433,54.34217223612062,-83.58861626587168,21629.726645415296,20882.573354584707,191.64077552034243
2018.07.21,21315.7,21650.4,21071.6,21406.4,183870,57.10672184219977,-58.64488114843334,21599.08476545002,20896.35523454998,180.24632151859964
2018.07.23,21436.6,21719.9,21167.2,21450.5,136391,58.996325005857635,-34.915802282652294,21587.393330168838,20901.756669831164,175.86209272560345
2018.07.24,21454.3,21458.6,21402.1,21406.5,165018,56.32996011211232,-19.436714256382402,21582.93298622126,20903.31701377874,174.31781886433282
2018.07.25,21407.8,21545.2,21227.2,21364.6,132773,53.83477069059425,-10.430172762797156,21580.28176749257,20903.89823250743,173.4887161503974
2018.07.26,21354.7,21421.0,21289.6,21355.8,141395,53.300758953648916,-3.956897544030653,21581.199467833052,20903.780532166944,173.75429082149753
2018.07.27,21350.0,21362.0,21341.0,21352.9,167868,53.11377895777028,0.9285106478128,21579.70999567072,20904.020004329275,173.3108259592316
2018.07.28,21359.5,21520.7,21196.9,21358.2,140866,53.435279204953225,5.1683203633874655,21584.725228380474,20903.844771619526,174.64215224864614
2018.07.30,21384.6,21502.4,21303.3,21421.1,154696,57.18732319923303,13.448874181987776,21597.10607290551,20901.633927094488,178.38484152008013
2018.07.31,21400.6,21521.2,21323.2,21443.9,121830,58.49289933167618,21.60202746799041,21607.577750119468,20898.74224988053,181.81246960865047
2018.08.01,21456.6,21826.8,21144.2,21514.4,183868,62.31927833651893,33.36758029927296,21631.493797386986,20891.086202613016,189.9105409893829
2018.08.02,21520.5,21620.8,21456.7,21557.1,175216,64.456498381159,45.61161650270515,21667.56260883774,20883.427391162266,201.12643961065368
2018.08.03,21526.0,21708.8,21411.8,21594.6,157687,66.26610664391791,57.676184850093705,21707.39598444638,20875.35401555362,213.41426202757035
2018.08.04,21613.5,21657.3,21592.0,21635.8,145033,68.18273469835647,69.75781321513932,21752.729752332878,20874.130247667123,225.35601798495185
2018.08.06,21600.5,21922.0,21355.4,21676.9,175292,70.01307799260383,81.70714810838035,21793.53291376834,20896.307086231664,230.1335689960804
2018.08.07,21654.7,21785.2,21556.9,21687.3,178862,70.4759089920562,90.96765666452848,21813.96600002167,20950.58399997833,221.45281040611275
2018.08.08,21727.1,21808.5,21610.2,21691.6,174073,70.67742633808425,97.52939235194208,21815.042891544555,21027.537108455446,201.99097139782396
2018.08.09,21732.1,21867.3,21571.3,21706.6,147621,71.41050383483957,102.75548849049301,21802.015956968895,21118.294043031103,175.37097063660016
2018.08.10,21691.1,21905.8,21479.5,21694.1,137191,69.84347467973845,104.68185454217382,21789.691852987376,21196.108147012626,152.25100812014387
2018.08.11,21714.7,21744.0,21645.8,21675.1,124177,67.42165039311891,103.48249057078647,21790.294505850656,21243.44549414935,140.26381196617595
2018.08.13,21636.1,21853.1,21465.5,21682.5,139409,67.88867294117378,101.95384369211024,21804.211326984285,21263.37867301572,138.72064876812703
2018.08.14,21681.7,21841.3,21549.2,21708.7,140927,69.55288684377413,101.68434720662844,21822.92385293387,21274.896147066123,140.56614064079974
2018.08.15,21682.0,21825.0,21509.8,21652.8,158573,62.15173448156488,95.85514799769953,21832.69644443596,21285.353555564045,140.3904887875842
2018.08.16,21694.7,21923.5,21323.4,21552.2,140742,51.525543398800636,82.17067399642838,21830.96130946145,21301.658690538545,135.76325717921995
2018.08.17,21567.9,21649.6,21414.5,21496.2,128572,46.73543454338443,66.0455656023114,21823.315293450283,21322.464706549716,128.4654649472808
2018.08.18,21511.4,21674.8,21198.9,21362.3,131563,37.70851678128414,41.97779616985645,21822.526895222956,21323.90310477705,127.8943037080351
2018.08.20,21370.5,21458.3,21232.9,21320.8,173805,35.42474779508899,19.332360903175868,21826.91578450098,21316.30421549902,130.96910403006117
2018.08.21,21280.8,21353.4,21185.6,21258.2,175639,32.25170240775894,-3.6238332334323786,21841.59626074708,21291.623739252915,141.06497532367467
2018.08.22,21254.8,21359.3,21207.7,21312.2,181699,37.45596855908149,-17.26046586771554,21851.35305816171,21270.976941838293,148.8633328537706
2018.08.23,21275.8,21386.5,21239.4,21350.0,134287,40.87955673019697,-24.73235222371659,21856.951035008307,21255.988964991688,154.14351856533347
2018.08.24,21337.0,21514.7,21249.8,21427.4,132161,47.24715134129102,-24.130185098376387,21857.39200723235,21246.847992767656,156.60123545898543
2018.08.25,21409.4,21655.2,21175.3,21421.1,134718,46.805258823380775,-23.885977976264257,21855.85876794962,21234.78123205038,159.30302669975308
2018.08.27,21396.6,21679.2,21219.2,21501.8,138058,52.884166732762374,-16.98483589510579,21850.90782338093,21230.45217661907,159.1435155016658
2018.08.28,21490.4,21595.7,21413.1,21518.4,144558,54.047450616093364,-10.06018228855828,21842.04474998716,21227.575250012844,157.60810124755952
2018.08.29,21559.4,21688.1,21436.8,21565.5,153646,57.2710327049216,-0.762972969598195,21829.938442961837,21228.54155703816,154.25504649227858
2018.08.30,21589.4,21714.3,21492.9,21617.8,175663,60.57802348137024,10.70194000644915,21820.626379464444,21230.903620535555,151.2606960982421
2018.08.31,21647.7,21843.3,21496.4,21692.1,143535,64.75171534187143,25.489527779631317,21820.70769631488,21230.872303685122,151.28958603294373
2018.09.03,21654.0,21849.9,21540.4,21736.3,165396,66.99062914279057,40.310691672813846,21826.09278310481,21228.457216895193,153.29028834180627
2018.09.04,21693.7,21965.3,21506.2,21777.8,164693,68.98273924615962,54.77387487490341,21841.634869387693,21221.285130612305,159.1163506763065
2018.09.05,21801.0,21900.9,21690.1,21789.9,139009,69.55957055299815,66.44646712868052,21861.712582190077,21212.687417809924,166.471442153136
2018.09.06,21817.0,21867.7,21687.2,21737.9,167526,64.04708566814571,70.6862876451305,21870.2901543952,21209.649845604796,169.4506638334513
2018.09.07,21754.6,21948.1,21442.9,21636.4,187610,54.901308840728014,65.10567650964003,21860.7389051181,21211.971094881897,166.40543220800964
2018.09.08,21612.6,21729.5,21461.9,21578.9,179553,50.50170331523856,55.40456320964586,21853.3162545775,21212.0037454225,164.49318782861198
2018.09.10,21549.2,21721.9,21359.8,21532.5,168657,47.21368832597472,43.47116033119164,21852.2061147138,21211.143885286197,164.42899243304208
2018.09.11,21538.4,21559.9,21450.0,21471.5,143992,43.228956885725815,28.76013345683532,21851.697849086486,21209.18215091352,164.8017993000851
2018.09.12,21478.3,21668.0,21284.5,21474.2,173558,43.45643150864479,17.122033957472013,21849.179958604906,21222.890041395087,160.6399742966199
2018.09.13,21480.2,21571.2,21445.2,21536.3,126627,48.56155690752992,12.76258809378487,21844.013895667045,21249.606104332957,152.46238155488126
2018.09.14,21513.3,21796.2,21267.8,21550.7,150519,49.695740949683575,10.35034317957252,21827.55240472893,21295.317595271066,136.51534818248442
2018.09.15,21534.3,21536.2,21529.5,21531.4,140614,48.1629316318256,6.802853937046166,21813.423608052362,21331.36639194764,123.64506704747055
2018.09.17,21510.6,21671.3,21365.9,21526.7,148165,47.77646835020676,3.5710278474616644,21801.02140201486,21361.438597985147,112.75061022084418
2018.09.18,21495.1,21559.9,21422.7,21487.5,169581,44.56459660233192,-2.1287906312427367,21797.064671567794,21371.405328432207,109.1793178549755
2018.09.19,21514.0,21548.1,21418.6,21452.7,168754,41.87331375510037,-9.34626903328899,21794.199666181692,21377.430333818313,106.89907820445318
2018.09.20,21419.6,21530.2,21268.5,21379.2,159941,36.81621658473758,-20.757726253887085,21804.18468619055,21355.185313809445,115.16590904070867
2018.09.21,21391.7,21439.3,21325.3,21372.9,147936,36.4103098697473,-29.96433545801483,21813.21955877967,21331.60044122033,123.53269714155888
2018.09.22,21375.3,21387.2,21365.0,21376.9,125119,36.88610086288143,-36.51692858993192,21818.457643639642,21307.502356360365,131.0572659079969
2018.09.24,21371.3,21458.8,21336.6,21424.1,140601,42.366027603878244,-37.46933712815735,21814.350767796204,21292.2392322038,133.91878322293644
2018.09.25,21428.0,21532.8,21384.7,21489.5,172814,48.97660678298369,-32.57143114382416,21797.5274207694,21288.802579230603,130.48516864668895
2018.09.26,21460.5,21753.5,21376.9,21669.9,136856,61.94344066168276,-13.97197282397974,21785.62595511994,21294.064044880062,126.08296965393534
2018.09.27,21639.1,21849.6,21630.5,21841.0,159727,69.7861889761667,14.40847996591765,21802.20123048893,21283.808769511073,132.96486071185632
2018.09.28,21806.6,22038.2,21691.1,21922.7,164920,72.68124149095306,42.997057166368904,21838.86560421012,21260.42439578988,148.36703944828548
2018.09.29,21955.0,22001.7,21900.0,21946.7,125880,73.48498357118517,66.82005004801613,21888.193410589643,21231.976589410355,168.31606320102145
2018.10.01,21912.7,22034.8,21791.3,21913.4,124825,70.39050483628299,82.06689575246492,21935.4448077503,21212.425192249702,185.45061840913633
2018.10.02,21892.1,21936.5,21780.2,21824.5,148907,62.78876420634694,85.98545696532165,21963.88917319649,21208.54082680351,193.74276292062976
2018.10.03,21863.2,21930.2,21656.0,21722.9,163911,55.422284133403465,79.97082022935138,21977.0940920637,21214.3759079363,195.633086414103
2018.10.04,21752.1,21819.6,21598.3,21665.8,168472,51.747794619018904,69.79216386664848,21983.540182363475,21227.359817636527,193.95617112042706
2018.10.05,21646.3,21699.9,21609.7,21663.3,158532,51.58653059354674,60.82265060394275,21988.82826739539,21240.981732604614,191.8185888443082
2018.10.06,21649.5,21691.3,21614.8,21656.5,121857,51.11988293754797,52.55966841118061,21993.45279553173,21248.37720446827,191.10785677453975
2018.10.08,21673.6,21691.3,21610.1,21627.9,165677,49.10780368563939,43.205369902192615,21995.919903642283,21253.63009635772,190.393318311856
2018.10.09,21657.0,21800.3,21390.2,21533.4,133281,43.074856417300346,27.845673122759763,21995.920279581398,21253.829720418602,190.3422122469498
2018.10.10,21546.4,21688.0,21295.3,21436.9,186968,37.94803178580004,7.796387348302233,21998.185493778983,21242.58450622102,193.80756401215743
2018.10.11,21472.2,21529.9,21233.7,21291.4,151359,31.801945227740546,-19.607427857878065,22011.158584549452,21210.001415450544,205.4924780283264
2018.10.12,21319.2,21326.8,21138.0,21145.6,173187,27.07058261769663,-52.48497620621856,22039.94531604105,21150.50468395895,228.13670849529237
2018.10.13,21142.2,21153.2,21055.0,21066.0,153721,24.89311354435175,-83.99547732008796,22072.999572258228,21086.130427741777,253.12659465366812
2018.10.15,21102.1,21168.7,20939.9,21006.6,162930,23.381682912257418,-112.46443998970062,22108.288951080875,21014.211048919125,280.6250607781742
2018.10.16,20990.8,21154.4,20912.1,21075.6,184215,28.790407056080483,-127.98326327797622,22128.179842846286,20964.190157153716,298.55705489274476
2018.10.17,21063.8,21211.0,21059.2,21206.4,157897,37.76004349993701,-128.24919875137857,22133.926664958784,20936.673335041214,307.08899961432246
2018.10.18,21194.1,21492.0,21073.9,21371.8,175622,46.87308556979343,-113.80172142995434,22132.02787166777,20926.80212833223,309.1338805095016
2018.10.19,21352.0,21597.6,21216.2,21461.8,144792,51.07116505494424,-94.00609992251339,22118.74024569358,20919.279754306423,307.65512458616234
2018.10.20,21429.6,21640.5,21394.8,21605.7,166310,56.93121897304627,-65.94621298736456,22090.246051370996,20924.243948629002,299.07322897476394
2018.10.22,21637.6,21649.4,21617.9,21629.7,175374,57.83818530053035,-41.29591737735245,22047.13103120058,20938.058968799414,284.470981731508
2018.10.23,21625.3,21726.5,21538.4,21639.6,160984,58.22894758243161,-20.722655376601324,21996.515388979395,20957.96461102061,266.38265393172776
2018.10.24,21667.4,21741.5,21659.0,21733.2,140499,61.83084412821783,3.0988194715791906,21962.576239390677,20973.883760609322,253.59427002476974
2018.10.25,21726.3,21883.1,21692.4,21849.1,138569,65.7671687539628,30.97263800537985,21967.454861017362,20971.465138982636,255.46597342673496
2018.10.26,21814.3,22148.9,21640.9,21975.4,184764,69.46297863795782,62.533348959153955,22016.603483403236,20947.566516596762,274.20219638055505
2018.10.27,22003.6,22114.6,21980.1,22091.2,147945,72.4046405112181,95.78537778095051,22096.1064942197,20910.6035057803,304.0751006177711
2018.10.29,22095.3,22326.7,21964.4,22195.8,131426,74.7689743221578,129.0901254016644,22192.775825575023,20867.184174424976,340.0070844461911
2018.10.30,22218.6,22409.6,22076.8,22267.8,135549,76.27575692478143,159.45606584066627,22296.232187532627,20824.857812467377,377.3995641574423
2018.10.31,22239.7,22355.0,22202.3,22317.6,126183,77.28614468451867,185.4025312462545,22401.37849314651,20788.68150685349,413.64804910240235
2018.11.01,22325.5,22399.4,22314.7,22388.7,174559,78.682080561611,209.28990407119272,22514.211153376713,20761.37884662329,449.59200039112375
2018.11.02,22373.2,22573.1,22306.4,22506.4,148384,80.78711298025387,235.00918586769694,22639.684540377573,20742.85545962242,486.5263936150915
2018.11.03,22515.1,22684.2,22430.6,22599.8,161270,82.28223934339469,259.9321652140461,22764.39887839672,20748.981121603283,516.9437472195231
2018.11.05,22621.6,22806.9,22463.2,22648.6,163979,83.02549794305192,280.38940355988234,22869.771397347406,20793.908602652595,532.4475723139669
2018.11.06,22621.9,22850.6,22523.0,22751.7,133612,84.50447343599726,301.44633498684925,22965.320903299045,20866.929096700955,538.2261419406252
2018.11.07,22767.8,22847.1,22728.7,22808.0,175755,85.25974534787964,318.99981305656183,23036.730143456767,20975.659856543232,528.6533741248059
2018.11.08,22850.2,22980.8,22650.5,22781.1,127828,83.17375697875232,326.97134358916446,23081.32328225925,21101.616717740744,507.7840196692155
2018.11.09,22809.6,22862.6,22697.0,22750.0,156839,80.71500390454203,327.0097638800762,23109.94967704201,21227.350322957995,482.87654573492296
